name,id,token0.id,token0.symbol,token0.name,token0.decimals,token1.id,token1.symbol,token1.name,token1.decimals,totalSupply,volumeUSD,txCount
WETH-JANKY,0x6840aa223e97813ff1025924387abba37e2bb68e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xc4a099f32a0d1cbc143da2e4abbe101630cc7c5b,JANKY,SUPERPLASTIC: Cryptojankyz,18,0.455467986569134253,525.3972581231826137666399428671946,18
VXC-WETH,0x686a01120827cae5230bb81d5c2a74667c8b7552,0x14f0a12a43c36c49d4b403dd6e1a9b8222be456c,VXC,VINX Coin,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,5.272564936931091762,5854.664148301292837836074817949151,100
USDB-EMIT,0x688455764cba7247ed6dc0856c15906f50c58228,0x309627af60f0926daa6041b8279484312f2bf060,USDB,Bancor USD Token,18,0xb5f278ee11811efec0692ec61b1e9f9984f2de11,EMIT,SmartMint BondFiat StableToken,3,0.000000000000053309,0,41
UMA-UMAc35-0421,0x689adddb1b4e80efabbf2e099ef782938a59a343,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,UMA,UMA Voting Token v1,18,0x1062ad0e59fa67fa0b27369113098cc941dd0d5f,UMAc35-0421,UMA 35 Call [30 Apr 2021],18,25.642929832508731132,630945.5372760407118402934399200774,103
DAI-dCOMP,0x68b5e431a1df1cb94d11218690b5780de5c918bd,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0xd7ff7290c83a4b82accdf68247e47cf8a1589e51,dCOMP,COMP dToken,18,155.777593428959823295,2281.132962059434433095370602271746,20
CORE-WETH,0x68c6d02d44e16f1c20088731ab032f849100d70f,0x62359ed7505efc61ff1d56fef82158ccaffa23d7,CORE,cVault.finance,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.005486630801379155,608417.0626415245064832614422078174,847
DOGY-WETH,0x68d1427ab456c205068c891b5902bafbf05584f1,0x9c405acf8688afb61b3197421cdeec1a266c6839,DOGY,DogeYield,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,53.343571922026701979,264042.6963389014242342021755882857,838
STZ-QUIDD,0x68d65814fe77e1412bc048d835532b88c3dadfe9,0x3f5294df68f871241c4b18fcf78ebd8ac18ab654,STZ,99Starz,18,0xda9fdab21bc4a5811134a6e0ba6ca06624e67c07,QUIDD,QUIDD,18,99840.226562242936447695,0,239
MATCH-USDT,0x68db00670f44710bce6283624cb8ba9376674cad,0x7f78a88d77fa03f3ce4a94b14a0e1abb5eeeedd7,MATCH,Matching game,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000236964471573,232322.1435553898695770007310268264,370
Scam-WETH,0x6911fbd20a1baf5dec2a64c336d7b0320fc5de41,0x78c47a40a9402d38220bb03dd080fb1150e29bc2,Scam,Simple Cool Automatic Money from BSC,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000032493867512,0.1568698444934070060291618572662741,3
FLWR$-WETH,0x6916a638628939b46ba5131f61d97b611dcf3f60,0x0750e1738f56f81791f0e124d6922fefe037dae8,FLWR$,GG Flowers,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1492.597665969244074,21684.01014503216765653157855963421,125
USDC-FURA,0x6937665654b32ad843adda51927e8ea2b013c3bc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xe1631864495a2251ae092d678111ace32ee28ad4,FURA,FuraCoin,18,0.000000168784201377,141.116429630342543133391468193862,22
CBS-WETH,0x69455bbab2928943e238e7b3a6b0ca804b4fc60f,0x929d96baf9025f0c54bc6d16c40f86f6dc90ab6c,CBS,CyberBrokers,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,4.832941363922815565,53521.26550059971644306283520195832,77
USDC-WETH,0x6977d7fe7a4bc5ce645a524be5c4bc691a684548,0x7a68c4685d7f6ef0c4c18e0a97d02930427b649e,USDC,USD Coin,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,0
MEOW-WETH,0x697a306f0452290134cb665ad52b02543c86b5c9,0x48e1fd1a907943daf94e324eda70ca1920b6bb49,MEOW,MeowsDAO,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.06708203932499269,0,1
SQGL-WETH,0x698abbbc986c59d02941e18bc96fe2396493339b,0x8d137e3337eb1b58a222fef2b2cc7c423903d9cf,SQGL,Chromie Squiggle,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,41.497906370580876571,11148246.11050263037442929484085815,2071
DUCK-WETH,0x69aa90c6cd099bf383bd9a0ac29e61bbcbf3b8d9,0x92e187a03b6cd19cb6af293ba17f2745fd2357d5,DUCK,Unit Protocol,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,896.66423999359620685,25276357.732611856436395218119673,2196
PMON-WETH,0x69ab811953499eb253c5a69ae06275a42b97c9ae,0x1796ae0b0fa4862485106a0de9b654efe301d0b2,PMON,Polkamon,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,15.011829541289374172,35945858.91755860960226777976803606,4408
FARM-WETH,0x69b39b89f9274a16e8a19b78e5eb47a4d91dac9e,0xa0246c9032bc3a600820415ae600c6388619a14d,FARM,FARM Reward Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,23.952444359127322899,36459112.85309151211587605871649096,5955
OHM-WETH,0x69b81152c5a8d35a67b32a4d3772795d96cae4da,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,OHM,Olympus,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000244209247644647,1745092485.727725487814002692843916,101348
WETH-MVRS,0x69d07c2791923a800076541299e966d1f300f93e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xcdeeeaaf2e96c25c679155e3854169c2f336b931,MVRS,MetaverseAir,18,3944.616584663203992612,4404.498370987949698835585636982744,30
WBTC-ROBO,0x69d4f0e72a9de650dd3fe1f185ed3bf1e9e7e3ed,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,Wrapped BTC,8,0x6fc2f1044a3b9bb3e43a43ec8f840843ed753061,ROBO,Robo Token,18,0.061237243569578452,997899.7735559653360474640394669707,581
WPR-USDT,0x69e1d2322dcf4a9d1670c67c05efb281c14969c8,0x4cf488387f035ff08c371515562cba712f9015d4,WPR,WePower Token,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0,0,2
MINION-WETH,0x69e20fd21d931f289aa7cc0f08db1415d3dc13cd,0x9071c85c4fcbbf87a49dd4796b00be675a8723a6,MINION,MinionCoin,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000025937648109759,566.3548391996558314848594773175227,16
WETH-SO,0x69e876d38b1660ceeac18743f09bb62e2e8984ea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xc1cdfedd7b867427bfce398fe74ead11e90fc4f8,SO,Significant Others,18,4.341764455226817974,1732.369106552762906301428657310123,29
USDC-PHTR,0x69e92e881aa0e90218c45622d50f26073782e0c9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xe1fc4455f62a6e89476f1072530c20cf1a0622da,PHTR,Phuture,18,0.019927488368022564,7756185.233048083951380256254860881,2671
EXO-WETH,0x69ffc29d46ab560fdf99aa9919fa6fee0fb08801,0x3335d6eeb523738e696f2af01071af1746e409e7,EXO,EXODA,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.001249335483857202,44.84336531821191623466437300973749,5
CHUBBI-WETH,0x6a01e9d6293deba42aa5eefffe0f903c94c0e60d,0x6be6fc85a0a7963909ef4572fae4df1ef100100d,CHUBBI,Chubbiverse Frens,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,4.472250694379890788,34547.33476434834571909607361977233,146
ILV-WETH,0x6a091a3406e0073c3cd6340122143009adac0eda,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,ILV,Illuvium,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,87660.65802809524431457,2167693778.225874783706222098796692,188389
WHL-WETH,0x6a0ad455a6a6b809e8e177d094bab1f04ae36497,0x2af72850c504ddd3c1876c66a914caee7ff8a46a,WHL,WhaleRoom,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.005586139188562799,2412354.486034953894966312736784165,10
LMT-REVV,0x6a0c7b96bdac7190baf318c133d4bf026423ec31,0x327673ae6b33bd3d90f0096870059994f30dc8af,LMT,Lympo Market Token,18,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,REVV,REVV,18,696.534578515998140956,0,260
SWTH-WETH,0x6a30d6c9408c84fafdc8b0b00580f78f61feb56f,0xb4371da53140417cbb3362055374b10d97e420bb,SWTH,Switcheo Token,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.00000927533159225,10626342.8989829751694431199762787,931
YFI-ETHMNY,0x6a3b49aeb6976d63a435e43704fd9e10e19a5076,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,yearn.finance,18,0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa,ETHMNY,Ethereum Money,2,0.000050201011368612,2918.276782145795085006929543638784,56
C-WETH,0x6a62d58e0843fb74bcbff9e2cc3cf895c24f04e7,0x1daf38bcab24004cb58acce017ef3f184b2c857d,C,Coin AI,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000104740596356883,29904.82414253048079742127845329595,82
yCREDIT-WETH,0x6a9b540750d6ae8549e955e45b32f516b4ffe1ee,0x94193e30371d1568f9bd536df955716d9a5bca06,yCREDIT,Stable Yield Credit,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.955921330216997561,115348.1097934978815352277418611877,40
COOM-WETH,0x6a9d60fcbc99e8619c62db72dc4d9c5f937e6256,0x3d503cd8a059952d17f2e64e9f4f1093ec5d103c,COOM,COOMIES,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
Yfic-WETH,0x6a9e43dff851b2bc73c514dd2735271de815dc4a,0x9cf4679c67bee8da2d6f58c64592fff6bee79330,Yfic,YearnCash,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.029999999999999,207.5038635147430312928505244243362,8
EDEN-EUSD,0x6aac580bc0c390ca2b45ff9535baea8651dae8c1,0x0268f0dd879cea41210b8191149d06bd318a56e7,EDEN,ETrading EDEN,18,0xb220d53f7d0f52897bcf25e47c4c3dc0bac344f8,EUSD,EUSD,18,0,0,0
USDT-IOST,0x6ab9db3f818c8d5937ef00e88bd87d31da70f94b,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0xf063dc5160721a3c35a9a853a4498fff32e9883b,IOST,Wrapped IOST,18,0.611881297195107543,628390.0964661860641458446100121956,468
BLOCK-WETH,0x6af5a6ce8c6f9edda44587c78404d96add823b26,0x18255f76a9efd79f39e13c9da84922946f37e3ce,BLOCK,Tiles Blocks,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,26.436635560479264252,57793.60667897147757050179951400727,122
LEAP-MATIC,0x6b034f9a40bd477a54343a590518271a4c17ff27,0x74dc039a1a0fdd50cc5294ddb98219a940e01158,LEAP,Leap of Faith,18,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,MATIC,Matic Token,18,804.211941186009152174,0,9
MIM-USDT,0x6b2905c1aec77b5687913db4b6d1eadf9cf970b3,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,Magic Internet Money,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000009999999999,12.46386900793356777522612450774608,40
LMT-PROS,0x6b2931a38fdf7bda5e6cd8c05a63ddc5f1049c5d,0x327673ae6b33bd3d90f0096870059994f30dc8af,LMT,Lympo Market Token,18,0x8642a849d0dcb7a15a974794668adcfbe4794b56,PROS,Prosper,18,376.319629065601027817,0,286
FTM-ICE,0x6b2a3788ed433b525addd7e596c4b3ab6f03e044,0x4e15361fd6b4bb609fa63c81a2be19d873717870,FTM,Fantom Token,18,0xf16e81dce15b08f326220742020379b855b87df9,ICE,IceToken,18,0.201871229206848356,0,18
USDC-DYNA,0x6b312f508433fe2574d1ba23163d2af3a0b4e5b5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0xdc76450fd7e6352733fe8550efabff750b2de0e3,DYNA,BerezkaDynamic,18,0.000000555683071443,0,1
USDT-JON-M,0x6b326944e8c99d6226e9986dec29c5d789b84482,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0xf8964f9a4985749abca98114446f3adacce7cd92,JON-M,Jonmang,18,19.999999999999999,2055.658280685344682347257306132477,9
EMP-WETH,0x6b453eedf0a38f32a2650a21f1f9ccdac5eaf208,0x94b3c5d31b07906f5b060fd4fd7caf55db01be5f,EMP,Empyrean,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
Yf3L-WETH,0x6b5535346d6e8620285b8ee08d2f3651e6c75d68,0x1478c471c35f83a4ce3cf17fe2cd076571daf5e2,Yf3L,3Lfarming,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.063095545635889161,22237.30543179373245623090988304184,80
WETH-eLife,0x6b60fa51122237aad5a7b4db24e4d4462b507118,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xda2c8cf8de7b12a223dc38a4a125af398f04ef5f,eLife,eLife,9,0.00001826608192973,21.41503004994867036333604782921199,3
SUSHI-DOGY,0x6b68f33fbf1e313a23510f597877ce66ae36ec9f,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SUSHI,SushiToken,18,0x9c405acf8688afb61b3197421cdeec1a266c6839,DOGY,DogeYield,18,1325.533778072220816678,56704.75290810679766052233162067486,186
WETH-GSA,0x6b7e6990edad552247857123d61120ee6aa84701,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xefe2eadf814179d93651e07607d661d2953cd55f,GSA,Galactic Secret Agency,18,1.47804178044517663,3975.544391747715271322816131600096,54
BOBA-WETH,0x6ba975118545f1bcbda6376d08417494ef9a6e16,0x2d480bb31d4796a11d9a50eaecabb36ffd42bc63,BOBA,BobaToken,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0,2
SLP-WETH,0x6bb6354e9921edabddf0fb7a5036002326782448,0x033ecd066376afec5e6383bc9f1f15be4c62dc89,SLP,SushiSwap LP Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0,0.00000005425840046718917852366950232291543,4
SUZHU-WETH,0x6bc3001824687431f0c6f51887108d446879afba,0x9d7a071e9b919079ba0d5b7381833a54f59fb4b8,SUZHU,Three Arrows Cap ETH Domain,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.040905357090461242,2291.422076388410904092532453031784,8
C20-USDC,0x6bc3938c3755d1e5aca649302cc799e950bc1d10,0x26e75307fc0c021472feb8f727839531f112f317,C20,Crypto20,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USD Coin,6,0,0,4
KFD-WETH,0x6be7b7ef0f7519f791e908cc0dbd63ac79669e2a,0x62ec24e85a833847b0d08ca524dd9873729db5f3,KFD,KrautFunDing,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000000031622775601,0,1
CNFS-WETH,0x6be90bcaf3c3e99adfc708c8e78158133e1ce2cb,0x8219fb9772358ee8a86a6c29a7b87625ff39bb3e,CNFS,Confucius,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.013251255749671173,45065.11629715717947578842636044621,12
WETH-FOMO,0x6c056c5c14130bb3dedaa0fd70ce4fa2c65f89fc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xcc173076d0f082651169fdf3f6d02fc0daab0976,FOMO,FOMO MOFO,18,6.193991201746753232,358064.7145365482589190343119025853,330
OKPC-WETH,0x6c075ffd52949dd1bea5d4fb8e29583281a87e06,0x68060cd4acf7f82c5ced694ee786b8bc0693424f,OKPC,OKPC,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,10.851935285486775584,116516.9045821714914120133963189611,328
AAVE-sil,0x6c2134dc2ed7e086be2ab6c12916f66c3704b137,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,Aave Token,18,0xbcda9e0658f4eecf56a0bd099e6dbc0c91f6a8c2,sil,SushiswapV2 IL Protection,8,0.003396963934271156,0,253
arte-WETH,0x6c2787df72590a2a124ba7930f5e1af7a6406c79,0x34612903db071e888a4dadcaa416d3ee263a87b9,arte,ethart,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,1.546407142141992552,8329769.49738228887861289488403875,678
OHM-FRAX,0x6c765d6b957dacac398d0996cc3e32bd599c8f79,0x383518188c0c6d7730d91b2c03a03c837814a899,OHM,Olympus,9,0x853d955acef822db058eb8505911ed77f175b99e,FRAX,Frax,18,0.000000276834161915,0,82
SEED-WETH,0x6c80a9a791010ea52aaa7085ebe787b4176a74ba,0x30cf203b48edaa42c3b4918e955fed26cd012a3f,SEED,Seed,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.002758432154430952,2454.025264809124993482830603475353,14
BLX-USDT,0x6c8589a9e8c966d782ec514fc089e45114ffe9dd,0x4b5796c2690d0a4a1e00989ea2abee16499c4e9b,BLX,Brout-LX,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000107690043946947,1665.772992870741879321855406875093,9
RLC-DAI,0x6c9a9b251f6f7615dbe9c9bd39e9ea74ce1a9c97,0x607f4c5bb672230e8672085532f7e901544a7375,RLC,iEx.ec Network Token,9,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0,0,2
WETH-POOLZ,0x6ca9035bc00ac7b445a588fcbe11f4180b401a8c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xcc5cb920d39d4d43e68d373a4889bb6d88ed2497,POOLZ,Poolz,18,0.026212609726037744,300.1522660384562067678579782245391,5
MATIC-GRT,0x6caa616c0cb8aeb7fa14233d6bdde13d582c94ad,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,MATIC,Matic Token,18,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,Graph Token,18,0.222423113894006848,0,4
LRC-IMX,0x6cbf2320860d0de8d4b9993e2ec6f7fda6739e18,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,LoopringCoin V2,18,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,IMX,Immutable X,18,658.027355054484037127,0,18
sil-WETH,0x6cc15ed4d1dbf89d61d899ee69cb80c954cda5e6,0xbcda9e0658f4eecf56a0bd099e6dbc0c91f6a8c2,sil,SushiswapV2 IL Protection,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000139449514172743,13129699.97329095493421052318625637,2970
WTFOX-WETH,0x6cdc8d54379da657ec5b3f1aec77a42814e062e5,0xb32c23bd37cf986daa4f145198ed31861d584057,WTFOX,WhatTheFoxesv,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.001856564584868438,8864.344345960963510332056295160452,3
UNI-ETHMNY,0x6ce84b7b89f9cab4986ce68da33f6f1c98f343cb,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,Uniswap,18,0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa,ETHMNY,Ethereum Money,2,0.000039083244490725,0,1
TUSD-USDT,0x6d0083fb8c8d4c62441fee5b5be2cc21182b5fe3,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD,TrueUSD,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000000006058506,12.48044618024986165816595193201692,5
KONGZ-WETH,0x6d150646512174e191f6df5746a48b68d48020cb,0x5a235c0b4cb8d0e80a5c3bf4d2fad5c32e440884,KONGZ,Genesis CyberKongz,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.086301486791368638,1335751.952217694612368460648779884,262
WBTC-BITEY,0x6d1e2348d76887101b8b434008c3831affa65476,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,Wrapped BTC,8,0xc033fc8f779d9742e174536f85fbcc1e3403faeb,BITEY,Bitey,18,0.07460884789580325,65.93271989604073949967940077794453,8
LMEC-USDT,0x6d295d23845bfd9122473247b9ff2af63ff2e262,0x3e8ea88ba0d84d18603cdce3ae2c8867efc50432,LMEC,Crypto 4 Causes Collective,6,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000000006927203,10.71299073106827265412403316641192,3
DSE-WETH,0x6d31d3140e1700e43f190ff7f33d86e3aea52684,0x136bced3af8530b81e4c7ff45c9228376726d173,DSE,Dolphin Token,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.000922240652287651,354.4664961401470552772693310301458,7
NFTX-GLYPH,0x6d3519e7316d2b69e816d141c92434f49bba90c5,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,NFTX,NFTX,18,0xc8aa432112814b9cab53811d4340ed45482cb2b5,GLYPH,Glyph,18,0.325216829691021083,5990789.338880149659709786269996661,164
WETH-MILAD,0x6d354c1bc7dc53ae92ea38925653c278bf25c907,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xeea1817804728d4a50547c11067c57307b72a6ae,MILAD,Milad Maker,18,0.997663842618708934,412.237336534862213141255823257662,33
WETH-WOW,0x6d3713c10b9c8c70767d4add723aa9943a63b597,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xecdc63d1753eade74d88ecbc1301e84ff3681e70,WOW,WOW DAO,9,0.000177745702371415,559.0880918327411562416377006499038,8
NYAN-USDT,0x6d37eb2364f8bb28002bd404cf301fa8106dcb14,0xbb14b9b385ca3bd3668bba114b555b3a3e1fa705,NYAN,NyanCatToken,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.000000000005563898,0.9908790134875244059264602938743757,11
KISMET-WETH,0x6d431419188283a5ca833fd3b39e5592a1983e37,0x61da4439af79d6c567afbc97421d9debfdfb96be,KISMET,KismetCoin,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,739.408973129576427278,4896.241367350967830341328785164673,10
THUG-USDT,0x6d6de58e32beb283996ddebf88819cd1747e47d7,0xb22ecdfe16bef29ce48a63cde0add3e8b536d122,THUG,THUG,18,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,Tether USD,6,0.099999999999999,11.29296757518677880618908804515224,3
WETH-ENJ,0x6d7c40746accd8e028da5848e38093e5bafe8a18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,ENJ,Enjin Coin,18,0.646255659533191288,13391.94407786671581684639885586402,155
JOKER-WETH,0x6d8991dbe3bcea80f57f9d57b05c6038c1ee8212,0x6418fc669de24ca50a25f7d86db51569b4f114e7,JOKER,JOKER,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.031622776601682793,0,2
WETH-LCD,0x6d8c6e0e58bf897945e38eb291a5700b44727b6f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0xfb91ad82f883dd912a0d41156e936c01c549cfc2,LCD,Loot Creative Domain,18,0.547859645829637487,1184.049597953104359804625413559449,6
DAI-RC_COVER__DAI_2021_3_31,0x6d9017a66ae604a5f6cad44212dba3a3dcf4fcb1,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0x7570003f85d0c362333e1668bfd638c7f34a259b,RC_COVER__DAI_2021_3_31,Ruler Protocol rToken,18,9.999999999999999,0,1
INTLO-WETH,0x6d944bf74137d948b9e8a6825ee435c379b85e42,0x20b362b43b0ab24409e5dcc0af247199365cf1ba,INTLO,Intello,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.034136763110118362,2377.26453791417824358562486236737,14
WBTC-ETHW,0x6d97dee5909f693031e6c953bf6f8db528292431,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,Wrapped BTC,8,0xbe4ce0dd85be87d8e58d78899d0db50c5452f717,ETHW,Ethereum PoW | t.me/EthereumPowETHW,18,0.000000003928694373,18.20489467271528054194458568950501,10
DAI-eCOMP,0x6db49b60b15b27d3e5c948db3025bc522d5262c9,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,0xc56e2a2455ffb19906ee6ba0cc7d4b9a4ce2c38c,eCOMP,COMP eToken,18,311.387861035076316554,3124.545791288907419962850041203281,11
GENOSAMA-WETH,0x6dde994203edf2dec41a2ebf3e27dda12086263e,0x4cb4c71ab71075436ff156fc85e01f05397667d6,GENOSAMA,GENOS,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,4.743627304078598301,29.87796470662396505625529444797957,6
uPUNKS-0921-WETH,0x6e01db46b183593374a49c0025e42c4bb7ee3ffa,0x86140a763077155964754968b6f6e243fe809cbe,uPUNKS-0921,uPUNKS Index Token September 2021,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.514906190803989162,642614.1719320687775842527646408381,158
RCG-WETH,0x6e357cf8aa0f98ea700357a7808b332e8b265e40,0xab58bc75a3a4d2e24d8f67fc618bc18f19840be4,RCG,RCOIN GLOBAL,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,0.019469796898660983,1912.024332356077944288577114533273,26
DOG-WETH,0x6e7c0a18d4a1bd1c6bc447d2d068daeb3eb52961,0xbaac72d52b0793e3f75f661dde547d09b6d88899,DOG,The Doge NFT,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,75.783120751529836548,306625.0549674327622768847263324379,27
