token,name,symbol,label
0x910dfc18d6ea3d6a7124a6f8b5458f281060fa4c,X8XToken,X8X,0
0x911972d8b39c56c1aea194785f8aa51630c6e9a3,ZuniSwap.pro,ZUNI,1
0x9121ad8e8777d277f27d67a3f79a8c80035b670a,Vader.Finance,VDR,1
0x9128eff3e26c408219a6e1e7767f601361dde7ff,Super Sushi,SSS,1
0x912b38134f395d1bfab4c6f9db632c31667acf98,DeFi Bids,BIDS,0
0x913d8adf7ce6986a8cbfee5a54725d9eea4f0729,EASY,EASY,0
0x914a3c0b6dd6ec022d4fa0db75ce82314b153a31,YETH MONEY,YETH,1
0x914ef3a4cd6b3612e00d6df13b75be30457a9d07,Wav3Token,WAV3,1
0x915044526758533dfb918eceb6e44bc21632060d,Chroma,CHR,0
0x9160f0c3ef1fdda88787e86d111b1aaf01ebcdd2,Uniswap,Uni,1
0x916885426255235da7a0bd90447986c00675f9ec,GoalTime N,GTX,0
0x9181cf728a60bd3f9452782427cccddbc84d5ddc,ULTRA,HOT,0
0x918a45a2b3ab2bdc627d3d18791c8f08206f9cdc,Aavegotchi,GHST,1
0x918e77c3938955ba09d598bb9508aa1b3eebf9c3,AxieInfinity.com/,AXS,1
0x919d3a363776b1ceec9352610c82dfaf80edc32d,GoldFund,GFUN,0
0x919fbd2cce542d53ff0021aa0bbe26d99bd00eed,tomatoswap.org,TOMATO,1
0x91a08dfccedf91297e00f82e8ec6d8536d910ef9,NYAN V2,NYANV2,1
0x91a7769afcf796a3c8fff879ed80b10dd76d3ccd,SG20,SG20,0
0x91af0fbb28aba7e31403cb457106ce79397fd4e6,Aergo,AERGO,0
0x91af1c1a3c7c97d9edff5ca5c86b3f5e689df0f1,ct,ctt,1
0x91b7217a43649444f02cf310202c74720a2ec53f,cap.finance,CAP,1
0x91ba77b7eba210cc92c7e3ecc4219de0d83f1b70,YFOX Finance,YFOX,1
0x91cba1ac7a97d5b439dc394b178ccaffb3e2e84d,Eminance,EMN,1
0x91d0a155fdad86f1fc72637825fbc2afaea5f605,RICH COIN,RICH,1
0x91d6f6e9026e43240ce6f06af6a4b33129ebde94,RiveX Token,RVX,0
0x91d8c70dbff9717ef6ca10240301daee99a4a5e1,FEW NFT,FEW,1
0x91e64f39c1fe14492e8fdf5a8b0f305bd218c8a1,Vodi X,VDX,0
0x91ed7972aecff83c4dc60cd8ba7fc591c3bcc5b9,Base Protocol,Base,1
0x91edb26f6f6b6e1b4f0d783f59d166606f35c13a,Unifi Protocol DAO,UNFI,1
0x91f75ebc8a47e66ee33dc1977675b1762adce432,Keep3rV2,KP3R2,1
0x91f7db1965ff1847d48a33675ce8b910426e5e19,CashHand,CHND,1
0x9206731cf42b70aeff9fcfc9eb512f3673b037d0,BurnTheState,BURNDT,1
0x92082c04de37f044327fdf39d2a547991b31dabc,DopeSwap,DOPE,1
0x921c87490ccbef90a3b0fc1951bd9064f7220af6,Ectoplasma,ECTO,0
0x922ac473a3cc241fd3a0049ed14536452d58d73c,VALID,VLD,0
0x922c191570ab728330462ba87aa2c965f6e538e6,kube.finance,KUBE,1
0x922cdef0501f9f1272f236054ce134c12cb94f84,NFTLootBox.com,LOOT,1
0x9235bda06b8807161b8fbb1e102cb654555b212f,Feellike,FLL,0
0x92368144ec8748ec69405839d4eab74729284047,GainSwap,GAIN,1
0x92386c1fc20f1cd7260f50f90ca8b998e8c69dd8,HEX2T,HEX2T,1
0x9248c485b0b80f76da451f167a8db30f33c70907,Debase,DEBASE,0
0x92591c8f62dd748ec3d4aeceae995cd61bc421c1,Keep3rV1,KP3R,1
0x9259893ca0efc261c24851689f417545770c5f96,OpenDao,OPEN,1
0x925d1d09c9d2132153f02e2f80d3ecddf22a4426,xcore.xfinance.io,XCORE,1
0x925f326345c5f51b31ed391421c5ac186ac9b405,yum.finance,YUM,1
0x925f6331ad0ea73657e591700a9f729ceeb2aee1,Items,ITM,1
0x926fcd2e5a9818239fe4c1c266d2380de6c156ba,Amd,Amd,1
0x9270e24ac902e9d43a725f45223bc14b2e5860a6,Kap4er,KA4ER,0
0x927f4378b4447ff2fc66002204a3f7b4c3fd6e73,smarts.finance,SMAT,1
0x92845387965901b5c09b3a604cd09d277d2bbd07,UniLend Finance Token,UFT,1
0x928e25c2803f2f6cb7740109d29818ff4c6a0430,PowerKee Token,PKT,1
0x9295d1cab05e3b63c514c7d5b8e48b07aae307d2,Millet,MT,1
0x9296ca17bc32afdfe972ab127898e00da8ba1df2,gecko.finance,GECKO,1
0x929942e07d088b7c7f471451913727c93b3d9f73,bZx Protocol Token,BZRX,1
0x929c60295b8ac2e5cbbe8160fa7027c610111146,Multiswap token,MSWAP,0
0x929d87a3aaabc18da7f34945c896f4500cdb0043,houseofcards.finance,HOC,0
0x929ea8c5e63e1dceab7e6ecb0b16b2ad191b4259,MILK Alliance,MLK,1
0x92a5b04d0ed5d94d7a193d1d334d3d16996f4e13,Eristica TOKEN,ERT,0
0x92a876a21adede3bf02c5d67f4b281063248e03b,Beacon,BEACON,1
0x92b340046ae243f276f7393d193f1b6f8ec4dc5b,BOOMswap.org,BOOM,1
0x92b914f1ddcbb1d117a718e83c9ed7eb32fc44d1,EnkronosToken,ENK,0
0x92b9c53e48ebae76902fd461e316135a5b85339e,Be Grateful Coin,BGC,1
0x92bf969865c80eda082fd5d8b4e28da4d58e1c3a,Luna,LUNA,1
0x92edf23b06613894c6adde0108808e9b48cfb06c,PP1.finance,PP1,1
0x92ef4ffbfe0df030837b65d7fccfe1abd6549579,Swirge,SWG,0
0x93072d037b961bfc86cef5eea1146c4a70368e61,SBTC,SBTC,1
0x930ba87c83922b3b2f5359b7318502aaab5fccec,æ¢_å¸,SSS,1
0x930ed81ad809603baf727117385d01f04354612e,SOLARITE,SOLARITE,0
0x9330565157f9c68cf6f418538253fbb546e891a3,curve.fi,CRV,1
0x933714786a4b2efbb68daa3320bf2beaa8049b90,DeFiner,FIN,1
0x93379dc4c5bffda2f0c54e1ae3fa9262e6090f3e,Ken Oig Ren Eng,KORE,1
0x93445867d344bcf1279edb40396973062043a84a,bonded.finance,BOND,1
0x9355372396e3f6daf13359b7b607a3374cc638e0,WHALE,WHALE,0
0x9363ae8cb118afbc613d19cd8c46e5f76c7a198a,RAMP DEFI,RAMP,1
0x936ad605716234b77b7a61cdb95d6b6a188da8e8,Yield,YIELD,1
0x9373c9a03bdd223cd46927c88cf3e1c2fb91db2d,Buccaneer V2,BUCC,1
0x9388f54fa978aa9e24395a8b69033304eccea4df,Bitscoin,BTCX,0
0x9390db2070ea4cb713932038bb895dda1280273d,evault.finance,ENCORE,1
0x93936e0ff02884a0c3a2dbf35f99fc4d268f7442,ERD Token,ERD,1
0x9393fdc77090f31c7db989390d43f454b1a6e7f3,DarkEnergyCrystals,DEC,1
0x939d72d49eaa7e00547e4b4b109bce26e8eabcac,MEE Token,MEE,1
0x93a8b61c4707efe76a88cae8dc226d9bf77e9405,Yearnspace,YFS,0
0x93aea85755a866abd895e98ca51e9898fcc5dce4,ZPRIA,ZPRIA,1
0x93b5cdc9513fb62f139a34ddd6c9a31e4317a236,COBWEB FINANCE TOKEN,COB,0
0x93c8497c2b59e0645dd4e499cfaae3e8ffb05045,AIR Finance,AIR,1
0x93cc94f48759896b26dfce39245db2f23b3336f2,zzz.finance,ZZZ,1
0x93d3296cac208422bf587c3597d116e809870f2b,US Dollar,pUSD,1
0x93e7a0fbb68782b137bdd455ecbb32c0698435da,DGS,DGS,1
0x93ecd2ecdfb91ab2fee28a8779a6adfe2851cda6,LoanBurst,LBurst,0
0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,Pinakion,PNK,0
0x93ef81d8af6f32e5e6312e141db650c195b50b4c,YFDFI.Finance,YFDFI,1
0x93fa85554a42b2c8dcea35740c64bc20b7234f05,Investigate Andre Cronje v2,IACv2,1
0x93fd7543694f05ed4fb0bd8142a82fdb33155760,Terra Speed Protocol,TSD,1
0x9408c75b6eddfd9a900d47803ba2b364153e0d84,ETH,ETH,1
0x940bdcb99a0ee5fb008a606778ae87ed9789f257,JFIN Coin,JFIN,0
0x94152edd72eab86c016c3c5fb40376a88f10de5b,piratetoken.finance,PIRATE,1
0x9418d1fa8e0a39c100fc7f3acc1b7ba92fb6b7a7,ACAA.finance,ACAA,1
0x94301aff090a4636e99ba23684df7ea427fadfd5,CoinMetro,XCM,1
0x944be8d65e5caab1b2c4fb064ba693bc74a83ee5,Linear Token (Linear.Finance),LINA,1
0x94564dcf383c3a6e48f8fd39553fba3711f8be88,DICE.FINANCE,DICE,1
0x946551dd05c5abd7cc808927480225ce36d8c475,BigONE Token,ONE,0
0x94662cee8dc406ee746c158c7fbc23820b4c525c,AIRQUB,AIRQUB,0
0x9469d013805bffb7d3debe5e7839237e535ec483,Darwinia Network Native Token,RING,0
0x946e38ad433bd621cf38d901c471be293650c885,NuCypher,NU,1
0x94700c353b2646bb896d618b275e37e29fcb282e,Digital Twin Agreement,DTA,1
0x9475ef96ac800e341b208696e6b4a1118f05fe63,PepeFrog.Finance,PFF,1
0x9475f170863419cce821709d8287b4691d0db937,KP3R,KP3R,1
0x947aeb02304391f8fbe5b25d7d98d649b57b1788,MANDALA EXCHANGE TOKEN,MDX,0
0x9480efdbbdc5ef77357199f708b71a7bf441fe6e,CTC,CTC,1
0x9481fab7085e7cca9d8bd6818b2a8791e3b67407,Cornichon,CORN,1
0x9490e2e03fa4d653aeed991b01990e0682d91034,perp.finance,DEGO,1
0x94939d55000b31b7808904a80aa7bab05ef59ed6,JIAOZI.farm,JIAOZI,0
0x949bed886c739f1a3273629b3320db0c5024c719,AMIS,AMIS,0
0x949d1dffb5549a2accab2f8684be62dd82e6639f,BURF.Finance,BURF,1
0x94a073e296f9113b887257233fe0fa846320e912,PEACECOIN,PCC,1
0x94a31f4d52a8f5f3d01f3841d84eddc347c98c8f,LLE,LLE,1
0x94b86c1f3682d6e87a84bcd9e2d281286cb7a904,MoonCoin V1,MOON,1
0x94c4206fc0ab7266a944b228f5fa7a406f1a316c,YearnAgnostic,YFIAG,1
0x94ca37d108e89775dc8ae65f51ae28c2d9599f9a,Cryptotipsfr Token V2,CRTS,0
0x94ca95dcb90e22529e3c80b8a36573b3ef25a57b,Rcore.Finance,RCORE,1
0x94ccb5c05a1fca0459c2fdbfe90617c7805085ac,CAI.finance,CAI,1
0x94d17e458e437d02b358f8154a83a7f024024d72,YFI.Digital,YFIII,1
0x94d6b4fb35fb08cb34aa716ab40049ec88002079,Cryptonex (CNX) - Global Blockchain Acquiring,CNX,0
0x94d863173ee77439e4292284ff13fad54b3ba182,Akropolis Delphi,ADEL,0
0x94d8db14831c2c08943798542c450df2844913e5,ZUPLO,ZLP,0
0x94db4f332a7b2f0e6b9bfda9173c283632c26916,PowerPool.Finance,CVP,1
0x94dbc8fa82ae9c5e8684c69dff0e260370308c2a,FutureOracleChain,FOC,1
0x94dd2c8edd7e180f1e1424740b1ef3df81ac2912,Missle Finance,MISS,1
0x94df9cb9c721effc441d4f1db1db013754e30016,Adagio Inc.,ADAG,1
0x94e0c6704c32d18b7a9a5912a26dd184b8bdc6ba,WaykiChain GREAT,WGRT,0
0x94e18801ab975a1f2cbe42acc2eb49dd1edd7ffc,Lynx Finance,Lynx,1
0x94e9085f113f73b39046d8b155ee3937b2fc7489,SWAPCoin,SWAP,1
0x94f23ea57bec257b317ca40e3e793c5ae4875983,Shark,$SHARK,1
0x94fe2b085ca01bcafbcfa79fc208f499223f41e1,Yield Protocol,YIELD,1
0x95078913f8cba27129b93dd2955915d4de11e1b2,xKAI Finance,XKAI,1
0x950fda254aef8a7c295dfd3ecf72779ef1e75eee,SAS.Finance,SAS,1
0x951309028857034b65cb7f779f0a3e59ef3e7cc3,Naira Swap,NGNS,0
0x95172ccbe8344fecd73d0a30f54123652981bd6f,Meridian Network,LOCK,0
0x951a3d201166d0532cde0c60bd8f8386681fc252,4X4,4X4,1
0x951a545694f21fd6249c7e709a84d2f814d1ad9f,Putin Token,PUTIN,1
0x952f7157620382653ba8b01f9114442547b36c25,UniCore,UCORE,1
0x952f8d98633f62a2e80da14a30f85ada91e8d494,UNIV1SwapCoin,UNIV1,1
0x95320a317c737f03c508b5eefea0276fe11c6459,Pinky Promise Token,PINKY,1
0x9535423410fc63104cde4a1afec06e9eb87839ee,Cypherium Token,CPH,1
0x95410a241d55b199700df3cd81396190e079ccc9,Keep4r.Network,KP4R,1
0x954b0e862afcf8826f70cf0831301cf2a51ba8ee,HYVE.works,HYVE,1
0x954b890704693af242613edef1b603825afcd708,Cardstack,CARD,0
0x954cbe52d4c3a7c87aec24c768f97f01a3573f49,UniLiquidity,ULI,1
0x9556f8ee795d991ff371f547162d5efb2769425f,DMME,DMME,0
0x955ec27563bfb5453ba8cb78048b3c0f876307c9,xBTC Token @ xBTC.Fi,XBTC,1
0x9560be3e8436a288c43b21ce2b566355a800394f,AMPLL token,AMPLL,1
0x95624b8b4307da5aa576036b5cdd001c2b57a3f8,Beatbindofficial,BBND,1
0x9564dce1eb293f53634b1e81de8058c22d92c76f,hakka.finance,HAK,1
0x957a688d23a00f196b2da8e2531702c67de167cf,CHASYR,MPH,0
0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e,Modum Token,MOD,0
0x958629d554b2e219d9cfd0b9d0a4fa7e8de10220,Keep3rV2,KP3R,1
0x9591aa7f2c028e64c20425ac9b7beb706465fb51,GainSwap,GainSwap,1
0x95a4492f028aa1fd432ea71146b433e7b4446611,APY Governance Token,APY,0
0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,0
0x95b3497bbcccc46a8f45f5cf54b0878b39f8d96c,UniDex,UNIDX,0
0x95b7a936038720e2bb2d81ba0b5f479d05ba43e1,ANTI_ENOKI,AENOKI,1
0x95ba34760ac3d7fbe98ee8b2ab33b4f1a6d18878,DeCash,DESH,0
0x95baee31439defc5109c12246a9323882024bcc4,Dscvr.Finance,DSCVR,1
0x95be5b93bfc3d12dedd7fc2d27e9f067710ab065,yfpi.finance,YFPI,1
0x95bf10349355cc38461fa77e06d52bacaed3fa04,UniLend Finance,UFT,1
0x95c4085122740874190b72717144ef908ea56f27,EarnPiCoin,EPC,1
0x95c5e9d715a01e96a84aaeb949be7f5278f82c08,Injective Protocol,IJT,1
0x95da1e3eecae3771acb05c145a131dca45c67fd4,Elastic,ESC,0
0x95daaab98046846bf4b2853e23cba236fa394a31,EtheremonToken,EMONT,0
0x95e40e065afb3059dcabe4aaf404c1f92756603a,King DAG,KDAG,0
0x95ea7a7249cb355080a99123c062031a4d8a5f5e,HYVE,HYVE,1
0x95f2a2fc4078fc091961da2ad6ac54f8b24a9575,DarkNyan,DNYAN,1
0x95f5cc6bfa05e0302c8bf5f215ddbc7b0a750aed,ChainX,PCX,1
0x95fd4df883de90c1c1e0d9d0f21d02a2a4716da1,PYROTOKEN,PYRO,1
0x96022d251beaecb363e0c8716dbf101117a59a48,INX Token,INX,1
0x9609426697354287a1024f718b8702136a17130c,QUBShare010,QUBSHARE010,0
0x960b236a07cf122663c4303350609a66a7b288c0,Aragon Network Token,ANT,0
0x96131b192fe6ea8267f9cb00eb35cab0c2890d4b,_Ð¸ÐºÐ¸Ð½Ð³,_Ð¸ÐºÐ¸Ð½Ð³,1
0x961c8c0b1aad0c0b10a51fef6a867e3091bcef17,DeFiYieldProtocol,DYP,0
0x9629aa8ce8e61004952ab619d683576f4ec5478b,UniSwap Token,UNI,1
0x9634bfcefb99787e5b338531abb3b78480cd20d2,Avocado DeFi,AVO,1
0x964d13aaac6c0597e2812be05438608bcff629f8,CXF.finance,CXF,1
0x9651d2507e8b44fce748fdab965b043f2aff8f7e,CCC,CCC,1
0x965e70a21aae6cded3d66316609578b5f99757f7,Fortune   Coin,FECN,1
0x965f109d31ccb77005858defae0ebaf7b4381652,BitStash,STASH,0
0x966a3f39623c11a742a26bc3ab2ffb719bc61eb7,GNU General Public License,GPL,1
0x9675069c3b8a64abdaded91681f3558daa2aa15c,Yearn Future Finance,YFF,1
0x967da4048cd07ab37855c090aaf366e4ce1b9f48,Ocean Token,OCEAN,0
0x96853087c9e364fe9554fd6fcfe13bcd942b04d5,Spore Token,SPORE,0
0x968de86c11d69e1ce9618819d4dc3376b6c9be53,metapool.finance,MFI,1
0x969b707b43b2a5218e1da2f3a28a4129e43d47d6,AlphaFinance.io,ALPHA,1
0x96a261e2a8b04230c9e48f89579bdb1f4403e559,yname.finance,YFMX,1
0x96a65609a7b84e8842732deb08f56c3e21ac6f8a,Centra token,Centra,0
0x96adea0b63debe4abacb862ce9192ebe75ab38cb,RICH,RICH,1
0x96b00208911d72ea9f10c3303ff319427a7884c9,BLUE,BLUE,1
0x96b52b5bf8d902252d0714a1bd2651a785fd2660,EtherBone,ETHBN,0
0x96bfe646b506635c277e84afbe07d7195f90766a,Curve,CRV,1
0x96c4d0a7f7c757b44faf76e4478754008611611c,JustBet,WINR,1
0x96c520a79bf62c955eaa044f600f67e3ecfeff52,LAND Token,LAND,0
0x96c645d3d3706f793ef52c19bbace441900ed47d,MtPelerin Shares,MPS,0
0x96d32a2035ea5491017543d4e55c17f58fbf1c57,Utrust,UTK,1
0x96d62cdcd1cc49cb6ee99c867cb8812bea86b9fa,Yearn Finance Protocol,YFP,0
0x96dd2c778fb281294fa9c1d2b8af3b47369306f2,theovorideA,OvOa,0
0x96e44ab9378e1883a69f73798570e8ad04273c65,PONZI.FINANCE,PONZI,1
0x96f9632b25f874769969ff91219fccb6cedf26d2,YstarFarming,YF,0
0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d,Fuse Token,FUSE,0
0x970dcedd86ca0a41b9f798f7c7f05d53d5757317,Bifrost Ethereum Token,BFC,1
0x97144b7e76d012f4f6450e7ff29bc0f5f01f6a0f,OneSwap,ONES,1
0x971bcc7da750a36739d052526c079769dc8abca2,hyve.works,HYVE,1
0x9720bcf5a92542d4e286792fc978b63a09731cf0,Outside the Box Coin,OTBC,0
0x97215b40e454b435d2871c9a74e9939133a58089,WEB3 token,WEBT,1
0x9723ca5b7f45f2c21afa2c31f5696a4e1b851e77,Chad,CHAD,1
0x973672924022046e0c0ba4f730fbe2d4bf4eb6db,YFY.Finance,YFY,1
0x97371b72b1e897103befd628e22a2829e86ebc3d,TATR tech,TATR,0
0x9739e9933cb09a2bb39cb7944080034cd63a7d27,serum,SRM,1
0x973bc1f79ffc7577504ac8c3b1df15ee7fb73b8b,GRT.Finance,GRT,1
0x973e52691176d36453868d9d86572788d27041a9,DxChain Token,DX,0
0x975c00f91d85000c44e0a2a323cc2fc95363feb6,Yieldv2,YVII,1
0x976349df0cdf3ba964eb5674cc195475d0e1562e,Pepe,PEPE,1
0x976f1a24b7096950192e4192dc5e841b931e02e2,Brrr Token,BRRR,1
0x976f972191ef68506368d2d52c7bc8d0ced1619f,Streamix.io,MIXS,1
0x977ae00057bd728f6378dc1a9673dbcfe11b41d5,YFIEXCHANGE.FINANCE,YFIE,1
0x978266b21a246252f81e4b7a31fe62b7f8515e00,ThinkOracleNetwork,TON,1
0x978305477143833fd177d9b759ad860be2cda2f9,Dodoex Dao Token,DODO,1
0x978e500e1a13fe0a52882d5bdaabc9bef7dc95ad,YFI-b,YFIb,1
0x97a42154b194d1b6d4d5046f744e627ad6d7af4d,YFI.Finance,YFI,1
0x97acce60df38287814461a81f9c3edec43564f60,Dragon Domain,DDIN,1
0x97aeb5066e1a590e868b511457beb6fe99d329f5,Atonomi,ATMI,0
0x97af10d3fc7c70f67711bf715d8397c6da79c1ab,Dipper Network,DIP,0
0x97af48717fb275db9237084abecb60644842544a,keeper2Rv1,kp2r,1
0x97b1a6c1b6346011d7e3cae8ab5321b9cc879d28,Bartcoin,BART,1
0x97b883e9437a070d891cb5b07405953558f521f7,CB,CB,1
0x97baf569350265b64e6d0d1219154d7548a2876f,OIN Finance,OIN,1
0x97be63faed7f97e07058eaae87bf7fc438e2440d,SPA,SPA,1
0x97c0175d00bae098dfd876e7867137978120ea2d,YOU.Finance,YOU,1
0x97c04b74d4bfb732e9bc0599b69b98fa3bc1485d,phore.io,PHR,1
0x97cd43949b699ffa2a87fa888847f36b41ccdf50,YFIKey,YFIK,1
0x97cd6168f329a86b2697936cd5ff1b9287d1fb12,RubySwap.exchange Official,RUBY,1
0x97d56b59b4fdf35e71379ab64d48f2b7c29fa9b0,YearnFinanceCoin,YFIC,1
0x97f069c18f29db289dd1ebc2d6bd06eff9ce2a64,Vampire Protocol,VAMP,1
0x97f160c220e121ec5496db17965cd63e4a9202c9,YUYICOIN,YUYI,0
0x97f90da7aaa8c9980df57bfd94e6e4246b74307b,Yearn Finance Red,YFIR,0
0x97fa46175cab13122a5e4bda48c2843191e6abb9,yCover,YCV,1
0x97fe22e7341a0cd8db6f6c021a24dc8f4dad855f,Synth sGBP,sGBP,0
0x981850c874a6e119e63b806c9649901dce041468,larp.money,LARP,1
0x98218d2da12da10a3b6d77b486792da7ddc1ad1e,PlotX Finance,PlotX,1
0x982d3c881f44aa72b0e836746c4493d230335a08,afpl.io,AFPL,1
0x98318cd4aed6833e2056b5437cc27fd6f0fc639c,DERISWAP,DERIS,1
0x9838cc3134a6536c1d9fd3ec4c2d9fd9f53d7ed9,Wrapped Origin Axie,WOA,1
0x983e32aec33600fd4afafa64192d62c459eb29b3,Dior.finance,DIOR,1
0x984c134a8809571993fd1573fb99f06dc61e216f,Artchain Global Token,ACG,0
0x985dd3d42de1e256d09e1c10f112bccb8015ad41,OceanToken,OCEAN,0
0x986ee2b944c42d017f52af21c4c69b84dbea35d8,BitMartToken,BMC,0
0x98780638015679483b62e5f4f6560fccc1f9fcf0,coinmine,CMC,1
0x987b3fd9ea8d19e1faa8d2c755930665fef88d50,Bankroll Vault,BVLT,1
0x9889c7ead46702ce799f7ec249286d8c44fdc52d,UNIBLOCK.FINANCE,UNIBLOCK,1
0x989637526990f05768329ebc57699323915ebd7d,StakerDAO,STKR1,1
0x9898f14ef851e346832b4735fda4a4cba19f1321,DegenerateToken,DGNT,1
0x98a253296d507531d5791cc26ab72aa612259e0c,draken.exchange,DRK,1
0x98a4e92d772af7f77371ac80ea72e5903b17962b,1cent.io ,CNT,1
0x98a90499b62ae48e151a66b0f647570b5a473b1c,ZAC Finance,ZAC,0
0x98ad9b32dd10f8d8486927d846d4df8baf39abe2,VELO Token,VLO,0
0x98b692408318f7e0a25f8c10cab4628b2259d704,MARS,MARS,1
0x98bc104d2d8a70253652c9184fc6f8fd24c8a53c,poring.finance,PRNG,1
0x98be5a6b401b911151853d94a6052526dcb46fe3,Toast.finance,EGGS,0
0x98d30e619718da5d774ca4c6be1685e26dc0b22d,twittercoin,TC,1
0x98d68a4e4ea535cff2e755f7972d2c3f7be46f23,RAMP DEFI,RAMP,1
0x98de8e7cc8b93822a7b132ac0193b0dbff96cf7e,zLOT,zLOT.finance,1
0x98def380d485a702fb4ad87203efc02eb4d708c2,IYF.Finance,IYF,1
0x98e338706b46ae4c3827a4e2aa461d4ef62230e3,iYearn.Finance,IYFI,1
0x98f0168dc9aa8c87bb4457fa2ac1afcdb11e4fd0,$Centric,CNS,1
0x98f0a77af0d678aa4376cea5d4427bb1a8902ef5,PlasmaPay,PPAY,1
0x98ff14275b2712b06c8b8988f50ff28afbb7d739,Wing.finance,WING,1
0x990e081a7b7d3ccba26a2f49746a68cc4ff73280,KStarCoin,KSC,0
0x990f341946a3fdb507ae7e52d17851b87168017c,Strong,STRONG,0
0x991d9ce94e6009125aaaf8c03ee6f20c194cdb81,High Yield,HY,1
0x992a780fdeda7a24c52526e027dfef90cddc685f,Statera Classic,STAC,1
0x99310c85d54cc229531358876d4115588d602cb6,GainSwap,GAIN,1
0x9932c2f747539ef5dedebe8a92442357a73be9f1,Kper.network,KPER,1
0x9939a0864a9d6f73b8a10362726bdae813e54866,K3EPR,K3EPR,1
0x99454372b4b4755960c2c6cfa4e26fb2fe8304da,BIDAO,bDAO,1
0x9945c5b97ca3959f66cd67680e333ee59d026db1,Dettapay,DETTA,1
0x9948c2654599d3b09bad94d6bfc60c4153594dd0,Elastic Staking,EStake,1
0x99535bdd340a7b3cbefa7609aa75a85a65e4eacf,GOD Beast CoinToken,GBCT,1
0x995de3d961b40ec6cdee0009059d48768ccbdd48,UFC,UFC,0
0x9968eedf429a79c1c9e7c70fef7e851802866c48,eco coin cdm,ECC,1
0x996b396b88cc4a1d8df3dbd1c088cdfaee17e6d4,PegNet Token,PEG,1
0x996cc1b5fde1f0ba8ee92206569fb43d0fb9788e,EOC,EOC,1
0x997080b8ee7d75fba23f3ec794df99da646c87ec,ESTONN,ESTN,0
0x9976728c889a1ba5e70b2206315d3d0a4ff47198,YFIM,YFIM,1
0x998b3b82bc9dba173990be7afb772788b5acb8bd,BANCA Token,BANCA,0
0x998ffe1e43facffb941dc337dd0468d52ba5b48a,Rupiah Token,IDRT,0
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,Polymath,POLY,0
0x999cd9e5ac86b552a937871ad42c41a328474d59,soda.finance,SODA,1
0x99af1b2d2bdf605d9ded781a971d48b9f39a3f75,PowerPool.Finance,CVP,1
0x99b9f8ae0770c57277a8e5af57fabeb06c0d3f14,Sync.Token,SYNC,1
0x99bf910349266d3a6f3cc0dae2308f6d642caf93,Generation.Finance,GEMS,1
0x99c103b65c72e038c8f347ec325826687832030b,Mimir Solutions,MIMIR,1
0x99c2d2b7d2951e32f69e8ca14b6bcba78bf216db,DefiCenter,DFC,1
0x99e31730efed96bf91b1ebf22458fe913573bb11,yfiv2.finance,YFI2,1
0x99e39d1b8133b3bfd3fdc97765366e7bdf469d18,anti yfl,XYFL,1
0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d,Quantstamp Token,QSP,0
0x99ea53046f07c14ee1aed7c3db827457f6fa8371,MangoCion,MG,1
0x99ec1f269a8ab26a5b569ac539edbb36e6d7d40d,CHAIR.finance,CHAIR,1
0x99f0faa2b4ce5abcc78762439da07212a05ff6e9,YEAR FINANCE GYM,YGYM,0
0x99fbf678a855f93a981e8d9e84288a921a45dc87,Loyal.Finance,LYL,1
0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb,BAX,BAX,0
0x9a02dfb6713f0de075da52da074f7ab258fb1f26,NativeCoin.tech,N8V,1
0x9a0aba393aac4dfbff4333b06c407458002c6183,ACoconut,AC,0
0x9a0bb9e525090c8c32ece3046e1563b26b63ef53,AMPLEFORTH,AMPL,1
0x9a0fd792ba6cdc8ca5298ff4b720b84c57eec444,AVSEQ.DAT Finance,AVSEQ,1
0x9a18d9e851d744a3d67f2a96d49b3bea3e0cd860,Dfinance Token,DFI,1
0x9a1f436d9c809877cdd4365fc3175a6e91bb8697,UniCorn Coin,UCC,1
0x9a2db726ee1a547230f5785bf1b55bf8e031add2,HYP.Finance,HYP,1
0x9a31d78ff5fb8d0c8f9fd6f81809975473a1b2cb,jackfinance.info,JACK,1
0x9a36c1d0ada90d1e2e53c48dd0a6511d48b6aeed,Yfll iog.cn TOKEN,YFLL,1
0x9a56fa06ff651bd15af7956453602ca3e93e8885,eco coin cdm,ECC,1
0x9a5a0b5f710c0a67e9f41ffb94a0074cbcdffad8,YFIIGold,YFIIG,1
0x9a6e7d72438cd8edd21e9f3bb2130bacd37f3589,Uniswitch.Cash,UCASH,1
0x9a708cf3e92e5af8c106e84efdd2f02fc5811990,Dora Protocol,DORA,1
0x9a70b135d56931d65925405a2f015a1c56616e26,UNF,UNF,1
0x9a768ff40f2aa1517789bb8bac871199e0eade3b,SPARTA.FINANCE,SPARTA,1
0x9a7a4c141a3bcce4a31e42c1192ac6add35069b4,Momentum,XMM,0
0x9a7a72bda380420f058612796bf7cfa02b0466fa,Cover Protocol,C0VER,1
